timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-11-02T00:00:00.000Z";"2022-11-02T23:59:59.999Z";"2022-11-02T04:10:00.000Z";"2022-11-02T20:26:00.000Z";85.3816701867;86.3908809002;81.0241517777;81.896403737;134721950.54486838;1146751167.2769558;"2022-11-02T23:59:59.999Z"
"2022-11-01T00:00:00.000Z";"2022-11-01T23:59:59.999Z";"2022-11-01T09:49:00.000Z";"2022-11-01T00:35:00.000Z";84.9148565409;86.5449069152;84.6316981016;85.3888542256;108410601.2024825;1202397137.3937469;"2022-11-01T23:59:59.999Z"
"2022-10-31T00:00:00.000Z";"2022-10-31T23:59:59.999Z";"2022-10-31T12:38:00.000Z";"2022-10-31T14:15:00.000Z";84.3013738689;87.0783270372;83.6186327221;84.9205167818;112972408.4153252;1188542867.119707;"2022-10-31T23:59:59.999Z"
"2022-10-30T00:00:00.000Z";"2022-10-30T23:59:59.999Z";"2022-10-30T07:58:00.000Z";"2022-10-30T22:32:00.000Z";85.6052523254;87.037206119;83.3306922703;84.3189193539;89171008.2875372;1187073602.2469382;"2022-10-30T23:59:59.999Z"
"2022-10-29T00:00:00.000Z";"2022-10-29T23:59:59.999Z";"2022-10-29T17:53:00.000Z";"2022-10-29T13:50:00.000Z";84.4711984503;87.3882788347;84.279977765;85.6045171284;126143858.71185938;1206440945.6571677;"2022-10-29T23:59:59.999Z"
"2022-10-28T00:00:00.000Z";"2022-10-28T23:59:59.999Z";"2022-10-28T17:29:00.000Z";"2022-10-28T12:31:00.000Z";81.83877874;85.236783975;81.1786191559;84.4738702007;107096725.8933615;1190272811.0687625;"2022-10-28T23:59:59.999Z"
"2022-10-27T00:00:00.000Z";"2022-10-27T23:59:59.999Z";"2022-10-27T06:34:00.000Z";"2022-10-27T20:26:00.000Z";82.7380461907;86.3598423398;81.5813238735;81.8538348242;153282941.60524598;1139117703.1486695;"2022-10-27T23:59:59.999Z"
"2022-10-26T00:00:00.000Z";"2022-10-26T23:59:59.999Z";"2022-10-26T08:41:00.000Z";"2022-10-26T01:32:00.000Z";82.534860509;84.3809309436;81.533563275;82.7288832497;154978410.67328927;1181168035.5944004;"2022-10-26T23:59:59.999Z"
"2022-10-25T00:00:00.000Z";"2022-10-25T23:59:59.999Z";"2022-10-25T18:34:00.000Z";"2022-10-25T22:17:00.000Z";86.089500173;86.2319573709;82.1523970141;82.6118943797;170270803.74680436;1173576499.370435;"2022-10-25T23:59:59.999Z"
"2022-10-24T00:00:00.000Z";"2022-10-24T23:59:59.999Z";"2022-10-24T00:38:00.000Z";"2022-10-24T23:50:00.000Z";90.1048484003;90.9995556881;85.837489971;86.0995710567;150361641.91381758;1216081614.874163;"2022-10-24T23:59:59.999Z"
"2022-10-23T00:00:00.000Z";"2022-10-23T23:59:59.999Z";"2022-10-23T22:32:00.000Z";"2022-10-23T11:36:00.000Z";83.2639508667;91.0212125895;82.9889874842;90.1122630087;122898219.28379768;1270568174.8092973;"2022-10-23T23:59:59.999Z"
"2022-10-22T00:00:00.000Z";"2022-10-22T23:59:59.999Z";"2022-10-22T01:02:00.000Z";"2022-10-22T05:32:00.000Z";83.1838217981;84.8682290288;82.6507533813;83.2693709277;79892709.29030767;1173203892.1414955;"2022-10-22T23:59:59.999Z"
"2022-10-21T00:00:00.000Z";"2022-10-21T23:59:59.999Z";"2022-10-21T16:05:00.000Z";"2022-10-21T08:43:00.000Z";82.6102667457;84.1142098648;80.7497495596;83.1815146976;123759095.04856107;1182058583.3831167;"2022-10-21T23:59:59.999Z"
"2022-10-20T00:00:00.000Z";"2022-10-20T23:59:59.999Z";"2022-10-20T14:26:00.000Z";"2022-10-20T20:34:00.000Z";84.9104022913;85.0007797419;82.0410142758;82.6022958393;118153415.46142481;1165720434.0334117;"2022-10-20T23:59:59.999Z"
"2022-10-19T00:00:00.000Z";"2022-10-19T23:59:59.999Z";"2022-10-19T16:16:00.000Z";"2022-10-19T01:02:00.000Z";83.6287466359;87.1996757609;82.688871179;84.9227633656;179742280.70161557;1185079379.3087173;"2022-10-19T23:59:59.999Z"
"2022-10-18T00:00:00.000Z";"2022-10-18T23:59:59.999Z";"2022-10-18T20:49:00.000Z";"2022-10-18T01:51:00.000Z";80.2286262289;84.4900847653;79.4303538054;83.6314021103;169584044.9990762;1180885112.163998;"2022-10-18T23:59:59.999Z"
"2022-10-17T00:00:00.000Z";"2022-10-17T23:59:59.999Z";"2022-10-17T17:26:00.000Z";"2022-10-17T02:08:00.000Z";77.8787068106;80.6536060763;76.8035518394;80.2232842379;119611213.6507867;1142667658.1509583;"2022-10-17T23:59:59.999Z"
"2022-10-16T00:00:00.000Z";"2022-10-16T23:59:59.999Z";"2022-10-16T22:52:00.000Z";"2022-10-16T00:01:00.000Z";74.0087167772;78.1998045297;74.0058505146;77.9020355502;87336551.6508009;1099967172.6295395;"2022-10-16T23:59:59.999Z"
"2022-10-15T00:00:00.000Z";"2022-10-15T23:59:59.999Z";"2022-10-15T00:16:00.000Z";"2022-10-15T09:02:00.000Z";74.9955500429;75.2579756388;73.6617597168;74.0105481631;76687064.98098262;1043044908.2592015;"2022-10-15T23:59:59.999Z"
"2022-10-14T00:00:00.000Z";"2022-10-14T23:59:59.999Z";"2022-10-14T13:25:00.000Z";"2022-10-14T00:18:00.000Z";72.7875397737;76.2656757397;72.6970709748;75.0035298479;126682648.78604956;1052078962.7977839;"2022-10-14T23:59:59.999Z"
"2022-10-13T00:00:00.000Z";"2022-10-13T23:59:59.999Z";"2022-10-13T20:24:00.000Z";"2022-10-13T10:35:00.000Z";73.821623486;73.821623486;67.4124623416;72.7944713042;160436731.01947057;1032490887.8961555;"2022-10-13T23:59:59.999Z"
"2022-10-12T00:00:00.000Z";"2022-10-12T23:59:59.999Z";"2022-10-12T06:49:00.000Z";"2022-10-12T00:14:00.000Z";73.6704424702;74.6535908529;73.5949695237;73.8274462014;71000998.39762709;1040918815.9447539;"2022-10-12T23:59:59.999Z"
"2022-10-11T00:00:00.000Z";"2022-10-11T23:59:59.999Z";"2022-10-11T00:00:00.000Z";"2022-10-11T14:05:00.000Z";75.9250060102;75.9250060102;73.514444572;73.6656587717;89016492.09861979;1037053316.9246855;"2022-10-11T23:59:59.999Z"
"2022-10-10T00:00:00.000Z";"2022-10-10T23:59:59.999Z";"2022-10-10T01:10:00.000Z";"2022-10-10T22:19:00.000Z";77.5423503727;78.3724879954;75.9143424368;75.9393889071;78623405.44792056;1067626963.6018301;"2022-10-10T23:59:59.999Z"
"2022-10-09T00:00:00.000Z";"2022-10-09T23:59:59.999Z";"2022-10-09T11:25:00.000Z";"2022-10-09T03:55:00.000Z";76.5964508212;77.9125149643;76.3132698382;77.5416920378;66237869.486023165;1091694013.87706;"2022-10-09T23:59:59.999Z"
"2022-10-08T00:00:00.000Z";"2022-10-08T23:59:59.999Z";"2022-10-08T00:29:00.000Z";"2022-10-08T22:08:00.000Z";77.85079832;78.1463732612;76.0277102175;76.5998099314;59580144.968479246;1080193377.9952514;"2022-10-08T23:59:59.999Z"
"2022-10-07T00:00:00.000Z";"2022-10-07T23:59:59.999Z";"2022-10-07T00:51:00.000Z";"2022-10-07T18:35:00.000Z";79.1437047301;79.807904686;77.1711969377;77.8515470555;83211775.73704788;1091544527.269667;"2022-10-07T23:59:59.999Z"
"2022-10-06T00:00:00.000Z";"2022-10-06T23:59:59.999Z";"2022-10-06T02:05:00.000Z";"2022-10-06T23:08:00.000Z";79.3994658827;80.9536122324;79.0275251894;79.1392085766;98982028.23156713;1101508129.5460274;"2022-10-06T23:59:59.999Z"
"2022-10-05T00:00:00.000Z";"2022-10-05T23:59:59.999Z";"2022-10-05T00:07:00.000Z";"2022-10-05T14:23:00.000Z";79.0376494394;79.3914041509;77.3503522764;79.3914041509;81967816.31792745;1110838884.721396;"2022-10-05T23:59:59.999Z"
"2022-10-04T00:00:00.000Z";"2022-10-04T23:59:59.999Z";"2022-10-04T20:53:00.000Z";"2022-10-04T02:30:00.000Z";76.9634196368;79.739248342;76.9634196368;79.0470917607;94691201.42438407;1131052959.6240537;"2022-10-04T23:59:59.999Z"
"2022-10-03T00:00:00.000Z";"2022-10-03T23:59:59.999Z";"2022-10-03T23:47:00.000Z";"2022-10-03T00:08:00.000Z";74.2556368724;77.3180925671;73.8643661014;76.9825255471;93777901.25652856;1089114891.3943877;"2022-10-03T23:59:59.999Z"
"2022-10-02T00:00:00.000Z";"2022-10-02T23:59:59.999Z";"2022-10-02T04:26:00.000Z";"2022-10-02T23:59:00.000Z";76.0118015961;77.0649658228;74.2588982372;74.2588982372;84455215.62376176;1045729943.4071745;"2022-10-02T23:59:59.999Z"
"2022-10-01T00:00:00.000Z";"2022-10-01T23:59:59.999Z";"2022-10-01T02:56:00.000Z";"2022-10-01T20:15:00.000Z";76.0359845061;77.1249962609;75.5469011962;76.0072546886;71704530.39317611;1071337145.9242877;"2022-10-01T23:59:59.999Z"
"2022-09-30T00:00:00.000Z";"2022-09-30T23:59:59.999Z";"2022-09-30T15:21:00.000Z";"2022-09-30T22:13:00.000Z";78.2665204114;79.2650803474;75.3743464006;76.0234657825;99773831.23236564;1068404522.872332;"2022-09-30T23:59:59.999Z"
"2022-09-29T00:00:00.000Z";"2022-09-29T23:59:59.999Z";"2022-09-29T04:48:00.000Z";"2022-09-29T14:17:00.000Z";79.1656431193;79.8791182765;76.5875130579;78.2747944787;85322627.40750511;1117129798.6347458;"2022-09-29T23:59:59.999Z"
"2022-09-28T00:00:00.000Z";"2022-09-28T23:59:59.999Z";"2022-09-28T01:11:00.000Z";"2022-09-28T10:08:00.000Z";79.9024182882;81.4137277144;76.6965431678;79.1600854273;127876861.47661676;1128489410.9083447;"2022-09-28T23:59:59.999Z"
"2022-09-27T00:00:00.000Z";"2022-09-27T23:59:59.999Z";"2022-09-27T11:47:00.000Z";"2022-09-27T18:25:00.000Z";79.2579640484;83.6115832903;78.135152776;79.9329698918;130055158.52351291;1123704517.1850407;"2022-09-27T23:59:59.999Z"
"2022-09-26T00:00:00.000Z";"2022-09-26T23:59:59.999Z";"2022-09-26T14:28:00.000Z";"2022-09-26T06:16:00.000Z";76.1708128069;79.2345013855;75.6204175682;79.2345013855;112155845.80573049;1109078874.8398588;"2022-09-26T23:59:59.999Z"
"2022-09-25T00:00:00.000Z";"2022-09-25T23:59:59.999Z";"2022-09-25T08:05:00.000Z";"2022-09-25T22:07:00.000Z";77.4509273068;79.9419536089;75.4773106829;76.1609856666;79384655.95157965;1072863863.4695525;"2022-09-25T23:59:59.999Z"
"2022-09-24T00:00:00.000Z";"2022-09-24T23:59:59.999Z";"2022-09-24T13:46:00.000Z";"2022-09-24T23:38:00.000Z";79.5062322615;79.7720135769;77.228087442;77.4518026599;74280800.42110963;1091317879.4195316;"2022-09-24T23:59:59.999Z"
"2022-09-23T00:00:00.000Z";"2022-09-23T23:59:59.999Z";"2022-09-23T06:52:00.000Z";"2022-09-23T14:07:00.000Z";78.0081763432;79.9893803418;75.3285384511;79.4999720286;119081567.96356502;1103680132.4298353;"2022-09-23T23:59:59.999Z"
"2022-09-22T00:00:00.000Z";"2022-09-22T23:59:59.999Z";"2022-09-22T19:50:00.000Z";"2022-09-22T00:58:00.000Z";73.2324424112;78.487881929;73.0967555964;78.0073407534;112980797.70417124;1100189130.2646832;"2022-09-22T23:59:59.999Z"
"2022-09-21T00:00:00.000Z";"2022-09-21T23:59:59.999Z";"2022-09-21T18:49:00.000Z";"2022-09-21T22:20:00.000Z";74.3006328508;79.5305905879;72.1479655532;73.2678761377;155671928.0071375;1018117934.644037;"2022-09-21T23:59:59.999Z"
"2022-09-20T00:00:00.000Z";"2022-09-20T23:59:59.999Z";"2022-09-20T07:13:00.000Z";"2022-09-20T23:16:00.000Z";76.1733193163;76.761177458;74.1659159824;74.2990953094;114599073.10565002;1040965890.6833287;"2022-09-20T23:59:59.999Z"
"2022-09-19T00:00:00.000Z";"2022-09-19T23:59:59.999Z";"2022-09-19T23:00:00.000Z";"2022-09-19T03:46:00.000Z";72.894661907;76.6252491535;71.1121652928;76.1727162244;143720136.2514947;1074358776.1401901;"2022-09-19T23:59:59.999Z"
"2022-09-18T00:00:00.000Z";"2022-09-18T23:59:59.999Z";"2022-09-18T06:11:00.000Z";"2022-09-18T21:15:00.000Z";81.4189919545;81.7121605166;72.4847796405;72.889300714;117170942.51521108;1027867875.2027303;"2022-09-18T23:59:59.999Z"
"2022-09-17T00:00:00.000Z";"2022-09-17T23:59:59.999Z";"2022-09-17T23:58:00.000Z";"2022-09-17T00:00:00.000Z";79.1662313016;81.4374946855;79.1662313016;81.4177412215;73516063.96529596;1147437055.8003702;"2022-09-17T23:59:59.999Z"
"2022-09-16T00:00:00.000Z";"2022-09-16T23:59:59.999Z";"2022-09-16T21:42:00.000Z";"2022-09-16T17:31:00.000Z";78.5872769549;80.0930334388;77.5457299646;79.1397849702;127288773.50555664;1118512704.9753673;"2022-09-16T23:59:59.999Z"
"2022-09-15T00:00:00.000Z";"2022-09-15T23:59:59.999Z";"2022-09-15T07:25:00.000Z";"2022-09-15T22:56:00.000Z";83.7379600568;83.9945572641;78.4137374047;78.5805142071;168679556.251749;1108067514.2325354;"2022-09-15T23:59:59.999Z"
"2022-09-14T00:00:00.000Z";"2022-09-14T23:59:59.999Z";"2022-09-14T12:48:00.000Z";"2022-09-14T21:18:00.000Z";83.1741890538;85.5828430513;81.7103858729;83.7289779504;149401690.29411367;1180456873.5932517;"2022-09-14T23:59:59.999Z"
"2022-09-13T00:00:00.000Z";"2022-09-13T23:59:59.999Z";"2022-09-13T03:07:00.000Z";"2022-09-14T00:07:00.000Z";89.6669831257;91.921249631;82.8667015171;84.1824121802;264179520.79449046;1168678155.6921673;"2022-09-13T23:59:59.999Z"
"2022-09-12T00:00:00.000Z";"2022-09-12T23:59:59.999Z";"2022-09-12T11:41:00.000Z";"2022-09-12T01:10:00.000Z";90.8087939907;94.8251293686;89.0752040211;89.6622704859;196256723.558086;1270930171.7196007;"2022-09-12T23:59:59.999Z"
"2022-09-11T00:00:00.000Z";"2022-09-11T23:59:59.999Z";"2022-09-11T00:55:00.000Z";"2022-09-11T21:58:00.000Z";91.4342259603;92.4970435751;89.0774122688;90.8107960367;140964260.1687943;1269389757.0821607;"2022-09-11T23:59:59.999Z"
"2022-09-10T00:00:00.000Z";"2022-09-10T23:59:59.999Z";"2022-09-10T23:38:00.000Z";"2022-09-10T16:31:00.000Z";89.7967147032;92.2555052008;88.6742305922;91.4431478304;158207216.13954276;1288616433.4855468;"2022-09-10T23:59:59.999Z"
"2022-09-09T00:00:00.000Z";"2022-09-09T23:59:59.999Z";"2022-09-09T12:43:00.000Z";"2022-09-09T00:04:00.000Z";88.1330252688;93.2522658019;88.1109370629;89.7960729664;140125898.65685496;1282807493.567917;"2022-09-09T23:59:59.999Z"
"2022-09-08T00:00:00.000Z";"2022-09-08T23:59:59.999Z";"2022-09-08T15:10:00.000Z";"2022-09-08T13:13:00.000Z";87.4772887911;89.8178787908;86.6018386661;88.1497859823;117656399.81504624;1236885030.5156066;"2022-09-08T23:59:59.999Z"
"2022-09-07T00:00:00.000Z";"2022-09-07T23:59:59.999Z";"2022-09-07T21:04:00.000Z";"2022-09-07T12:31:00.000Z";84.4848099263;88.847362057;83.2536669363;87.4776387714;135939486.46883416;1238003494.388228;"2022-09-07T23:59:59.999Z"
"2022-09-06T00:00:00.000Z";"2022-09-06T23:59:59.999Z";"2022-09-06T01:43:00.000Z";"2022-09-06T23:56:00.000Z";91.5881225493;93.7228880352;84.4653720697;84.5094605266;169216535.0027056;1177723533.134246;"2022-09-06T23:59:59.999Z"
"2022-09-05T00:00:00.000Z";"2022-09-05T23:59:59.999Z";"2022-09-05T23:55:00.000Z";"2022-09-05T11:19:00.000Z";89.6800245023;91.8857334176;87.5776105947;91.575138659;106653083.45262754;1288646426.3112226;"2022-09-05T23:59:59.999Z"
"2022-09-04T00:00:00.000Z";"2022-09-04T23:59:59.999Z";"2022-09-04T23:58:00.000Z";"2022-09-04T08:05:00.000Z";87.4827711624;89.6864686766;86.4837417137;89.6809342281;84093477.98930703;1250829817.9910002;"2022-09-04T23:59:59.999Z"
"2022-09-03T00:00:00.000Z";"2022-09-03T23:59:59.999Z";"2022-09-03T01:02:00.000Z";"2022-09-03T07:55:00.000Z";88.8761372644;88.9732364998;86.407324249;87.4830561036;110239267.35650213;1225678382.0032845;"2022-09-03T23:59:59.999Z"
"2022-09-02T00:00:00.000Z";"2022-09-02T23:59:59.999Z";"2022-09-02T16:10:00.000Z";"2022-09-02T02:24:00.000Z";86.8276932841;91.631957021;85.4554434695;88.8794395095;172121630.48947406;1245374410.9571598;"2022-09-02T23:59:59.999Z"
"2022-09-01T00:00:00.000Z";"2022-09-01T23:59:59.999Z";"2022-09-01T22:16:00.000Z";"2022-09-01T14:54:00.000Z";84.5911189983;87.3671531425;82.9771101279;86.8315210961;122207120.64780447;1206025452.935573;"2022-09-01T23:59:59.999Z"
"2022-08-31T00:00:00.000Z";"2022-08-31T23:59:59.999Z";"2022-08-31T12:22:00.000Z";"2022-08-31T00:01:00.000Z";84.4587413913;88.0729706016;84.3855427584;84.6007941044;138488576.50816208;1186823467.024977;"2022-08-31T23:59:59.999Z"
"2022-08-30T00:00:00.000Z";"2022-08-30T23:59:59.999Z";"2022-08-30T10:11:00.000Z";"2022-08-30T17:22:00.000Z";85.6060913797;87.5618697491;81.5066984978;84.4393075716;156859772.1362104;1183440449.1897473;"2022-08-30T23:59:59.999Z"
"2022-08-29T00:00:00.000Z";"2022-08-29T23:59:59.999Z";"2022-08-29T23:47:00.000Z";"2022-08-29T00:17:00.000Z";79.023165964;85.8874898725;78.7815370939;85.5861654389;128935349.1396119;1206910424.7337995;"2022-08-29T23:59:59.999Z"
"2022-08-28T00:00:00.000Z";"2022-08-28T23:59:59.999Z";"2022-08-28T16:23:00.000Z";"2022-08-28T23:58:00.000Z";82.3673659043;83.6563331195;79.0366709656;79.0413089896;109360609.45154023;1103023989.9991944;"2022-08-28T23:59:59.999Z"
"2022-08-27T00:00:00.000Z";"2022-08-27T23:59:59.999Z";"2022-08-27T00:55:00.000Z";"2022-08-27T16:27:00.000Z";83.0502000065;83.617926677;80.9833095504;82.368271849;158178800.70077917;1152878421.6164684;"2022-08-27T23:59:59.999Z"
"2022-08-26T00:00:00.000Z";"2022-08-26T23:59:59.999Z";"2022-08-26T13:07:00.000Z";"2022-08-26T23:52:00.000Z";93.6996474012;93.6996474012;82.6065149565;83.0570233418;235212033.59544644;1161534321.176991;"2022-08-26T23:59:59.999Z"
"2022-08-25T00:00:00.000Z";"2022-08-25T23:59:59.999Z";"2022-08-25T19:44:00.000Z";"2022-08-25T16:18:00.000Z";88.8289951039;95.6917061386;88.4584614051;93.7062559032;205403310.99398908;1311677048.1106179;"2022-08-25T23:59:59.999Z"
"2022-08-24T00:00:00.000Z";"2022-08-24T23:59:59.999Z";"2022-08-24T16:07:00.000Z";"2022-08-24T03:16:00.000Z";89.6978415683;91.7657485282;87.472732044;88.845740954;168752287.61338577;1243459332.734591;"2022-08-24T23:59:59.999Z"
"2022-08-23T00:00:00.000Z";"2022-08-23T23:59:59.999Z";"2022-08-23T14:13:00.000Z";"2022-08-23T06:02:00.000Z";88.9141428564;90.7994831356;86.1291876809;89.6983191058;221197785.5408775;1258646580.5971518;"2022-08-23T23:59:59.999Z"
"2022-08-22T00:00:00.000Z";"2022-08-22T23:59:59.999Z";"2022-08-22T23:59:00.000Z";"2022-08-22T08:37:00.000Z";85.6567366916;88.8804090131;82.1682987467;88.8804090131;185993013.34328866;1231072924.2050056;"2022-08-22T23:59:59.999Z"
"2022-08-21T00:00:00.000Z";"2022-08-21T23:59:59.999Z";"2022-08-21T21:28:00.000Z";"2022-08-21T06:58:00.000Z";82.5281920632;86.5637088488;81.6114995498;85.677165653;129713765.62126748;1198951421.505885;"2022-08-21T23:59:59.999Z"
"2022-08-20T00:00:00.000Z";"2022-08-20T23:59:59.999Z";"2022-08-20T07:43:00.000Z";"2022-08-20T21:03:00.000Z";83.3595891973;86.3955149639;80.1729999975;82.5497226564;156564547.63723043;1155025356.3542364;"2022-08-20T23:59:59.999Z"
"2022-08-19T00:00:00.000Z";"2022-08-19T23:59:59.999Z";"2022-08-19T00:00:00.000Z";"2022-08-19T23:13:00.000Z";94.4383296326;94.4383296326;82.8822030745;83.379314926;254939578.30199412;1160366003.5749218;"2022-08-19T23:59:59.999Z"
"2022-08-18T00:00:00.000Z";"2022-08-18T23:59:59.999Z";"2022-08-18T02:22:00.000Z";"2022-08-18T23:59:00.000Z";98.4539314578;99.645589565;94.4402988442;94.4402988442;165960073.193532;1309641481.1441405;"2022-08-18T23:59:59.999Z"
"2022-08-17T00:00:00.000Z";"2022-08-17T23:59:59.999Z";"2022-08-17T06:14:00.000Z";"2022-08-17T23:30:00.000Z";108.088108538;109.8629202572;98.202512382;98.4228448157;209481936.3157914;1377841779.5562904;"2022-08-17T23:59:59.999Z"
"2022-08-16T00:00:00.000Z";"2022-08-16T23:59:59.999Z";"2022-08-16T03:49:00.000Z";"2022-08-16T00:43:00.000Z";105.61397549;108.3623006616;104.4795027126;108.096609773;190945660.08161497;1513309040.511418;"2022-08-16T23:59:59.999Z"
"2022-08-15T00:00:00.000Z";"2022-08-15T23:59:59.999Z";"2022-08-15T02:53:00.000Z";"2022-08-15T08:19:00.000Z";104.8457031413;109.5330835411;101.9226355567;105.6569205581;240101319.6905519;1464644639.087756;"2022-08-15T23:59:59.999Z"
"2022-08-14T00:00:00.000Z";"2022-08-14T23:59:59.999Z";"2022-08-14T07:55:00.000Z";"2022-08-14T17:04:00.000Z";107.5656602614;110.0548508212;103.8496761525;104.8255776865;136576453.09259507;1464992206.4422357;"2022-08-14T23:59:59.999Z"
"2022-08-13T00:00:00.000Z";"2022-08-13T23:59:59.999Z";"2022-08-13T01:24:00.000Z";"2022-08-13T20:10:00.000Z";112.0327319386;112.5646855604;107.1243089702;107.5211007591;171428304.35358593;1503911076.425343;"2022-08-13T23:59:59.999Z"
"2022-08-12T00:00:00.000Z";"2022-08-12T23:59:59.999Z";"2022-08-12T23:58:00.000Z";"2022-08-12T00:20:00.000Z";104.1773897422;112.1194661855;102.6560774025;112.1079327935;277449755.3470622;1559091751.987994;"2022-08-12T23:59:59.999Z"
"2022-08-11T00:00:00.000Z";"2022-08-11T23:59:59.999Z";"2022-08-11T03:19:00.000Z";"2022-08-11T15:55:00.000Z";107.6247982334;110.3575009849;103.2543394979;104.1831906206;332710036.3334561;1460220565.828521;"2022-08-11T23:59:59.999Z"
"2022-08-10T00:00:00.000Z";"2022-08-10T23:59:59.999Z";"2022-08-10T16:31:00.000Z";"2022-08-10T00:59:00.000Z";96.0342839226;108.7210547414;93.7906885861;107.6110480055;429808439.4279638;1518318063.2324352;"2022-08-10T23:59:59.999Z"
"2022-08-09T00:00:00.000Z";"2022-08-09T23:59:59.999Z";"2022-08-09T05:04:00.000Z";"2022-08-09T14:16:00.000Z";100.5045338508;101.3144313243;93.9103775112;96.035319735;212192666.7362966;1344345749.4326556;"2022-08-09T23:59:59.999Z"
"2022-08-08T00:00:00.000Z";"2022-08-08T23:59:59.999Z";"2022-08-08T12:16:00.000Z";"2022-08-08T01:50:00.000Z";99.6674017819;104.9478391411;99.4518009877;100.4846315034;214384685.02920735;1408671318.377367;"2022-08-08T23:59:59.999Z"
"2022-08-07T00:00:00.000Z";"2022-08-07T23:59:59.999Z";"2022-08-07T16:58:00.000Z";"2022-08-07T01:02:00.000Z";97.3838145585;102.0509587759;95.6316799373;99.6669914396;135382840.78278354;1391518188.379923;"2022-08-07T23:59:59.999Z"
"2022-08-06T00:00:00.000Z";"2022-08-06T23:59:59.999Z";"2022-08-06T00:07:00.000Z";"2022-08-06T23:28:00.000Z";100.9419939467;101.1330206427;97.2780877767;97.354061746;134811885.92290902;1361211929.4962032;"2022-08-06T23:59:59.999Z"
"2022-08-05T00:00:00.000Z";"2022-08-05T23:59:59.999Z";"2022-08-05T12:07:00.000Z";"2022-08-05T00:04:00.000Z";94.1736539327;101.0600643405;94.1668654319;100.9302867016;215416553.49970394;1402918611.626871;"2022-08-05T23:59:59.999Z"
"2022-08-04T00:00:00.000Z";"2022-08-04T23:59:59.999Z";"2022-08-04T13:53:00.000Z";"2022-08-04T16:58:00.000Z";93.7061720904;97.0841094134;91.5348990801;94.199168261;177415441.8487213;1328822685.6581624;"2022-08-04T23:59:59.999Z"
